time,Method,Value,Data,Frequency
2016-07-02,Linear,0.311511177751707,Media,Daily
2016-07-02,Loess (0.1),0.187904916951808,Media,Daily
2016-07-02,Loess (0.25),0.274941231458925,Media,Daily
2016-07-02,First Difference,0.52377616306984,Media,Daily
2016-07-03,Original,100.62472863321,Media,Daily
2016-07-03,Linear,0.758794005491745,Media,Daily
2016-07-03,Loess (0.1),0.634677372837572,Media,Daily
2016-07-03,Loess (0.25),0.723702893785045,Media,Daily
2016-07-03,First Difference,0.44739406419508,Media,Daily
2016-07-04,Original,100.084573785342,Media,Daily
2016-07-04,Linear,0.218527921168664,Media,Daily
2016-07-04,Loess (0.1),0.0939272447358093,Media,Daily
2016-07-04,Loess (0.25),0.184924491722683,Media,Daily
2016-07-04,First Difference,-0.540154847868038,Media,Daily
2016-07-05,Original,100.79385592692,Media,Daily
2016-07-05,Linear,0.927698826291579,Media,Daily
2016-07-05,Loess (0.1),0.802642097086732,Media,Daily
2016-07-05,Loess (0.25),0.895591632361686,Media,Daily
2016-07-05,First Difference,0.709282141577958,Media,Daily
2016-07-06,Original,100.732745759156,Media,Daily
2016-07-06,Linear,0.866477422072893,Media,Daily
2016-07-06,Loess (0.1),0.740994294033754,Media,Daily
2016-07-06,Loess (0.25),0.835874722495234,Media,Daily
2016-07-06,First Difference,-0.0611101677636441,Media,Daily
2016-07-07,Original,99.0306164021912,Media,Daily
2016-07-07,Linear,-0.835763171346897,Media,Daily
2016-07-07,Loess (0.1),-0.961641381351555,Media,Daily
2016-07-07,Loess (0.25),-0.864853412155469,Media,Daily
2016-07-07,First Difference,-1.70212935696475,Media,Daily
2016-07-08,Original,100.231355596408,Media,Daily
2016-07-08,Linear,0.364864786414499,Media,Daily
2016-07-08,Loess (0.1),0.238624474244162,Media,Daily
2016-07-08,Loess (0.25),0.3372946743727,Media,Daily
2016-07-08,First Difference,1.20073919421644,Media,Daily
2016-07-09,Original,99.7767992548041,Media,Daily
2016-07-09,Linear,-0.0898027916440503,Media,Daily
2016-07-09,Loess (0.1),-0.2163705632492,Media,Daily
2016-07-09,Loess (0.25),-0.115845399340714,Media,Daily
2016-07-09,First Difference,-0.454556341603507,Media,Daily
2016-07-10,Original,100.200838202752,Media,Daily
2016-07-10,Linear,0.334124919849197,Media,Daily
2016-07-10,Loess (0.1),0.207265994471172,Media,Daily
2016-07-10,Loess (0.25),0.309616897656824,Media,Daily
2016-07-10,First Difference,0.42403894794829,Media,Daily
2016-07-11,Original,99.2241497449462,Media,Daily
2016-07-11,Linear,-0.642674774412051,Media,Daily
2016-07-11,Loess (0.1),-0.769786884969989,Media,Daily
2016-07-11,Loess (0.25),-0.66564142436026,Media,Daily
2016-07-11,First Difference,-0.976688457806205,Media,Daily
2016-07-12,Original,100.090095457824,Media,Daily
2016-07-12,Linear,0.223159702010582,Media,Daily
2016-07-12,Loess (0.1),0.095834037796763,Media,Daily
2016-07-12,Loess (0.25),0.201740916627216,Media,Daily
2016-07-12,First Difference,0.865945712877675,Media,Daily
2016-07-13,Original,99.7475946271976,Media,Daily
2016-07-13,Linear,-0.119452365070753,Media,Daily
2016-07-13,Loess (0.1),-0.246950288485365,Media,Daily
2016-07-13,Loess (0.25),-0.139317087987877,Media,Daily
2016-07-13,First Difference,-0.342500830626292,Media,Daily
2016-07-14,Original,99.7978968350865,Media,Daily
2016-07-14,Linear,-0.0692613936368631,Media,Daily
2016-07-14,Loess (0.1),-0.196888618866112,Media,Daily
2016-07-14,Loess (0.25),-0.0875661506056105,Media,Daily
2016-07-14,First Difference,0.050302207888933,Media,Daily
2016-07-15,Original,99.9661422118627,Media,Daily
2016-07-15,Linear,0.0988727466842926,Media,Daily
2016-07-15,Loess (0.1),-0.0288391600424376,Media,Daily
2016-07-15,Loess (0.25),0.0821335647268313,Media,Daily
2016-07-15,First Difference,0.168245376776198,Media,Daily
2016-07-16,Original,98.8526897354684,Media,Daily
2016-07-16,Linear,-1.01469096616511,Media,Daily
2016-07-16,Loess (0.1),-1.1424412711411,Media,Daily
2016-07-16,Loess (0.25),-1.02985925846762,Media,Daily
2016-07-16,First Difference,-1.11345247639436,Media,Daily
2016-07-17,Original,99.1025587963022,Media,Daily
2016-07-17,Linear,-0.764933141786291,Media,Daily
2016-07-17,Loess (0.1),-0.8926738988322,Media,Daily
2016-07-17,Loess (0.25),-0.778525524209428,Media,Daily
2016-07-17,First Difference,0.249869060833859,Media,Daily
2016-07-18,Original,99.9923040669567,Media,Daily
2016-07-18,Linear,0.12470089241311,Media,Daily
2016-07-18,Loess (0.1),-0.00298070759245661,Media,Daily
2016-07-18,Loess (0.25),0.112689145674509,Media,Daily
2016-07-18,First Difference,0.889745270654444,Media,Daily
2016-07-19,Original,99.7844801239732,Media,Daily
2016-07-19,Linear,-0.0832342870254418,Media,Daily
2016-07-19,Loess (0.1),-0.210805457949206,Media,Daily
2016-07-19,Loess (0.25),-0.0936609666935908,Media,Daily
2016-07-19,First Difference,-0.207823942983509,Media,Daily
2016-07-20,Original,99.6833493436274,Media,Daily
2016-07-20,Linear,-0.184476303826212,Media,Daily
2016-07-20,Loess (0.1),-0.311884110695772,Media,Daily
2016-07-20,Loess (0.25),-0.19331377945727,Media,Daily
2016-07-20,First Difference,-0.101130780345727,Media,Daily
2016-07-21,Original,100.307474578585,Media,Daily
2016-07-21,Linear,0.439537694676704,Media,Daily
2016-07-21,Loess (0.1),0.312347849764848,Media,Daily
2016-07-21,Loess (0.25),0.432293265630193,Media,Daily
2016-07-21,First Difference,0.624125234957958,Media,Daily
2016-07-22,Original,99.4216939773068,Media,Daily
2016-07-22,Linear,-0.446354143056922,Media,Daily
2016-07-22,Loess (0.1),-0.573269765176519,Media,Daily
2016-07-22,Loess (0.25),-0.452001977390722,Media,Daily
2016-07-22,First Difference,-0.885780601278583,Media,Daily
2016-07-23,Original,100.96725149137,Media,Daily
2016-07-23,Linear,1.09909213455073,Media,Daily
2016-07-23,Loess (0.1),0.972508658988986,Media,Daily
2016-07-23,Loess (0.25),1.09504414863858,Media,Daily
2016-07-23,First Difference,1.54555751406269,Media,Daily
2016-07-24,Original,99.2086645208985,Media,Daily
2016-07-24,Linear,-0.659606072375286,Media,Daily
2016-07-24,Loess (0.1),-0.785797814682539,Media,Daily
2016-07-24,Loess (0.25),-0.662051250576127,Media,Daily
2016-07-24,First Difference,-1.75858697047097,Media,Daily
2016-07-25,Original,100.072427858553,Media,Daily
2016-07-25,Linear,0.204046028824559,Media,Daily
2016-07-25,Loess (0.1),0.0783072693995024,Media,Daily
2016-07-25,Loess (0.25),0.203206323205492,Media,Daily
2016-07-25,First Difference,0.863763337654888,Media,Daily
2016-07-26,Original,99.9484107483236,Media,Daily
2016-07-26,Linear,0.0799176821397011,Media,Daily
2016-07-26,Loess (0.1),-0.0453051818444266,Media,Daily
2016-07-26,Loess (0.25),0.0806858195535796,Media,Daily
2016-07-26,First Difference,-0.124017110229815,Media,Daily
2016-07-27,Original,99.9522894043176,Media,Daily
2016-07-27,Linear,0.0836851016786306,Media,Daily
2016-07-27,Loess (0.1),-0.0409572913747382,Media,Daily
2016-07-27,Loess (0.25),0.0860631581573728,Media,Daily
2016-07-27,First Difference,0.0038786559939723,Media,Daily
2016-07-28,Original,100.505257113045,Media,Daily
2016-07-28,Linear,0.636541573951451,Media,Daily
2016-07-28,Loess (0.1),0.512545890249697,Media,Daily
2016-07-28,Loess (0.25),0.640531331107781,Media,Daily
2016-07-28,First Difference,0.552967708727863,Media,Daily
2016-07-29,Original,100.322839042358,Media,Daily
2016-07-29,Linear,0.454012266809387,Media,Daily
2016-07-29,Loess (0.1),0.330731193811118,Media,Daily
2016-07-29,Loess (0.25),0.459615211836706,Media,Daily
2016-07-29,First Difference,-0.182418070687021,Media,Daily
2016-07-30,Original,99.4055847680896,Media,Daily
2016-07-30,Linear,-0.463353243914427,Media,Daily
2016-07-30,Loess (0.1),-0.585850141926244,Media,Daily
2016-07-30,Loess (0.25),-0.456135918241898,Media,Daily
2016-07-30,First Difference,-0.917254274268771,Media,Daily
2016-07-31,Original,99.4713542571598,Media,Daily
2016-07-31,Linear,-0.397694991299349,Media,Daily
2016-07-31,Loess (0.1),-0.51934081666613,Media,Daily
2016-07-31,Loess (0.25),-0.38886238662667,Media,Daily
2016-07-31,First Difference,0.0657694890701208,Media,Daily
2016-08-01,Original,99.6948131193108,Media,Daily
2016-08-01,Linear,-0.174347365603329,Media,Daily
2016-08-01,Loess (0.1),-0.295079848065868,Media,Daily
2016-08-01,Loess (0.25),-0.163898877994782,Media,Daily
2016-08-01,First Difference,0.223458862151062,Media,Daily
2016-08-02,Original,100.168160400617,Media,Daily
2016-08-02,Linear,0.298888679247718,Media,Daily
2016-08-02,Loess (0.1),0.179130531716993,Media,Daily
2016-08-02,Loess (0.25),0.31095335930857,Media,Daily
2016-08-02,First Difference,0.47334728130609,Media,Daily
2016-08-03,Original,100.673927875549,Media,Daily
2016-08-03,Linear,0.804544917724249,Media,Daily
2016-08-03,Loess (0.1),0.685820818921442,Media,Daily
2016-08-03,Loess (0.25),0.818225805334635,Media,Daily
2016-08-03,First Difference,0.505767474931574,Media,Daily
2016-08-04,Original,100.371676002412,Media,Daily
2016-08-04,Linear,0.502181808132936,Media,Daily
2016-08-04,Loess (0.1),0.384550193622587,Media,Daily
2016-08-04,Loess (0.25),0.517478623970789,Media,Daily
2016-08-04,First Difference,-0.302251873136271,Media,Daily
2016-08-05,Original,99.7826584654019,Media,Daily
2016-08-05,Linear,-0.0869469653324564,Media,Daily
2016-08-05,Loess (0.1),-0.203428938217371,Media,Daily
2016-08-05,Loess (0.25),-0.0700347950083966,Media,Daily
2016-08-05,First Difference,-0.589017537010349,Media,Daily
2016-08-06,Original,100.584832765016,Media,Daily
2016-08-06,Linear,0.715116097826453,Media,Daily
2016-08-06,Loess (0.1),0.599839645668425,Media,Daily
2016-08-06,Loess (0.25),0.733642754476165,Media,Daily
2016-08-06,First Difference,0.802174299613952,Media,Daily
2016-08-07,Original,100.23300016979,Media,Daily
2016-08-07,Linear,0.363172266145268,Media,Daily
2016-08-07,Loess (0.1),0.249155935584042,Media,Daily
2016-08-07,Loess (0.25),0.383312246540825,Media,Daily
2016-08-07,First Difference,-0.351832595226142,Media,Daily
2016-08-08,Original,99.9861486306119,Media,Daily
2016-08-08,Linear,0.116209490512429,Media,Daily
2016-08-08,Loess (0.1),0.00350660418632742,Media,Daily
2016-08-08,Loess (0.25),0.137961337654829,Media,Daily
2016-08-08,First Difference,-0.246851539177797,Media,Daily
2016-08-09,Original,99.4191920447804,Media,Daily
2016-08-09,Linear,-0.450858331774063,Media,Daily
2016-08-09,Loess (0.1),-0.562195729458225,Media,Daily
2016-08-09,Loess (0.25),-0.4274963693031,Media,Daily
2016-08-09,First Difference,-0.566956585831449,Media,Daily
2016-08-10,Original,100.265922157831,Media,Daily
2016-08-10,Linear,0.39576054482162,Media,Daily
2016-08-10,Loess (0.1),0.285839401954689,Media,Daily
2016-08-10,Loess (0.25),0.420730576783626,Media,Daily
2016-08-10,First Difference,0.846730113050725,Media,Daily
2016-08-11,Original,100.208935989599,Media,Daily
2016-08-11,Linear,0.338663140134718,Media,Daily
2016-08-11,Loess (0.1),0.230207740028746,Media,Daily
2016-08-11,Loess (0.25),0.365238901330983,Media,Daily
2016-08-11,First Difference,-0.0569861682318589,Media,Daily
2016-08-12,Original,100.076075190414,Media,Daily
2016-08-12,Linear,0.205691104494153,Media,Daily
2016-08-12,Loess (0.1),0.0987496568613295,Media,Daily
2016-08-12,Loess (0.25),0.233869960248668,Media,Daily
2016-08-12,First Difference,-0.132860799185522,Media,Daily
2016-08-13,Original,98.8109373306354,Media,Daily
2016-08-13,Linear,-1.05955799173924,Media,Daily
2016-08-13,Loess (0.1),-1.1649385554183,Media,Daily
2016-08-13,Loess (0.25),-1.02977897052176,Media,Daily
2016-08-13,First Difference,-1.26513785977835,Media,Daily
2016-08-14,Original,98.9707518342036,Media,Daily
2016-08-14,Linear,-0.89985472462611,Media,Daily
2016-08-14,Loess (0.1),-1.00362875110231,Media,Daily
2016-08-14,Loess (0.25),-0.868478761460153,Media,Daily
2016-08-14,First Difference,0.159814503568171,Media,Daily
2016-08-15,Original,100.011309065819,Media,Daily
2016-08-15,Linear,0.140591270534697,Media,Daily
2016-08-15,Loess (0.1),0.0384681562789098,Media,Daily
2016-08-15,Loess (0.25),0.173560657715342,Media,Daily
2016-08-15,First Difference,1.04055723161585,Media,Daily
2016-08-16,Original,99.6827246927065,Media,Daily
2016-08-16,Linear,-0.188104339033292,Media,Daily
2016-08-16,Loess (0.1),-0.288533444282677,Media,Daily
2016-08-16,Loess (0.25),-0.153545340190945,Media,Daily
2016-08-16,First Difference,-0.328584373112946,Media,Daily
2016-08-17,Original,99.4388112137258,Media,Daily
2016-08-17,Linear,-0.432129054469065,Media,Daily
2016-08-17,Loess (0.1),-0.53082233215757,Media,Daily
2016-08-17,Loess (0.25),-0.395984550737282,Media,Daily
2016-08-17,First Difference,-0.24391347898073,Media,Daily
2016-08-18,Original,99.5820849367791,Media,Daily
2016-08-18,Linear,-0.288966567870824,Media,Daily
2016-08-18,Loess (0.1),-0.385883477675563,Media,Daily
2016-08-18,Loess (0.25),-0.251240960441123,Media,Daily
2016-08-18,First Difference,0.143273723053284,Media,Daily
2016-08-19,Original,100.289529840178,Media,Daily
2016-08-19,Linear,0.418367099073084,Media,Daily
2016-08-19,Loess (0.1),0.323265819243545,Media,Daily
2016-08-19,Loess (0.25),0.457669114589962,Media,Daily
2016-08-19,First Difference,0.707444903398951,Media,Daily
2016-08-20,Original,99.4770613615037,Media,Daily
2016-08-20,Linear,-0.394212616056249,Media,Daily
2016-08-20,Loess (0.1),-0.487460282050805,Media,Daily
2016-08-20,Loess (0.25),-0.353339182482202,Media,Daily
2016-08-20,First Difference,-0.81246847867429,Media,Daily
2016-08-21,Original,100.651627814073,Media,Daily
2016-08-21,Linear,0.780242600057804,Media,Daily
2016-08-21,Loess (0.1),0.688885253526522,Media,Daily
2016-08-21,Loess (0.25),0.822682167239776,Media,Daily
2016-08-21,First Difference,1.1745664525691,Media,Daily
2016-08-22,Original,99.5695595178949,Media,Daily
2016-08-22,Linear,-0.301936932575133,Media,Daily
2016-08-22,Loess (0.1),-0.391368532246403,Media,Daily
2016-08-22,Loess (0.25),-0.257936810653717,Media,Daily
2016-08-22,First Difference,-1.08206829617789,Media,Daily
2016-08-23,Original,100.272694201542,Media,Daily
2016-08-23,Linear,0.401086514617088,Media,Daily
2016-08-23,Loess (0.1),0.313614810971032,Media,Daily
2016-08-23,Loess (0.25),0.446641317990199,Media,Daily
2016-08-23,First Difference,0.703134683647264,Media,Daily
2016-08-24,Original,100.503185179773,Media,Daily
2016-08-24,Linear,0.631466256393134,Media,Daily
2016-08-24,Loess (0.1),0.545987319705944,Media,Daily
2016-08-24,Loess (0.25),0.678569573510956,Media,Daily
2016-08-24,First Difference,0.230490978231089,Media,Daily
2016-08-25,Original,100.03528280645,Media,Daily
2016-08-25,Linear,0.163452646614679,Media,Daily
2016-08-25,Loess (0.1),0.0799980695884699,Media,Daily
2016-08-25,Loess (0.25),0.212098015350961,Media,Daily
2016-08-25,First Difference,-0.467902373323412,Media,Daily
2016-08-26,Original,100.13816732041,Media,Daily
2016-08-26,Linear,0.266225924119615,Media,Daily
2016-08-26,Loess (0.1),0.184826021224936,Media,Daily
2016-08-26,Loess (0.25),0.316406587928881,Media,Daily
2016-08-26,First Difference,0.102884513959978,Media,Daily
2016-08-27,Original,101.15658958546,Media,Daily
2016-08-27,Linear,1.28453695271452,Media,Daily
2016-08-27,Loess (0.1),1.20522076019039,Media,Daily
2016-08-27,Loess (0.25),1.33624586063205,Media,Daily
2016-08-27,First Difference,1.01842226504995,Media,Daily
2016-08-28,Original,99.3807355267266,Media,Daily
2016-08-28,Linear,-0.491428342473667,Media,Daily
2016-08-28,Loess (0.1),-0.568633066619768,Media,Daily
2016-08-28,Loess (0.25),-0.438198535831873,Media,Daily
2016-08-28,First Difference,-1.77585405873315,Media,Daily
2016-08-29,Original,99.9914299660648,Media,Daily
2016-08-29,Linear,0.119154860409451,Media,Daily
2016-08-29,Loess (0.1),0.044088084417325,Media,Daily
2016-08-29,Loess (0.25),0.173897925972312,Media,Daily
2016-08-29,First Difference,0.610694439338161,Media,Daily
2016-08-30,Original,99.0572102436539,Media,Daily
2016-08-30,Linear,-0.815176098456464,Media,Daily
2016-08-30,Loess (0.1),-0.88807972475027,Media,Daily
2016-08-30,Loess (0.25),-0.758927708195046,Media,Daily
2016-08-30,First Difference,-0.934219722410873,Media,Daily
2016-08-31,Original,99.7768234447319,Media,Daily
2016-08-31,Linear,-0.0956741338335166,Media,Daily
2016-08-31,Loess (0.1),-0.16639068711612,Media,Daily
2016-08-31,Loess (0.25),-0.0379286475152441,Media,Daily
2016-08-31,First Difference,0.719613201077991,Media,Daily
2016-09-01,Original,99.6985788809202,Media,Daily
2016-09-01,Linear,-0.174029934100268,Media,Daily
2016-09-01,Loess (0.1),-0.242536769290382,Media,Daily
2016-09-01,Loess (0.25),-0.114795874786083,Media,Daily
2016-09-01,First Difference,-0.0782445638117082,Media,Daily
2016-09-02,Original,100.087648216661,Media,Daily
2016-09-02,Linear,0.214928165185859,Media,Daily
2016-09-02,Loess (0.1),0.148652414938013,Media,Daily
2016-09-02,Loess (0.25),0.275641980015706,Media,Daily
2016-09-02,First Difference,0.389069335741169,Media,Daily
2016-09-03,Original,100.900587151433,Media,Daily
2016-09-03,Linear,1.02775586350234,Media,Daily
2016-09-03,Loess (0.1),0.963731286814948,Media,Daily
2016-09-03,Loess (0.25),1.08994032194839,Media,Daily
2016-09-03,First Difference,0.812938934771523,Media,Daily
2016-09-04,Original,100.814889251506,Media,Daily
2016-09-04,Linear,0.941946727120185,Media,Daily
2016-09-04,Loess (0.1),0.880192134379911,Media,Daily
2016-09-04,Loess (0.25),1.00559242286376,Media,Daily
2016-09-04,First Difference,-0.0856978999271121,Media,Daily
2016-09-05,Original,100.21850009519,Media,Daily
2016-09-05,Linear,0.345446334349035,Media,Daily
2016-09-05,Loess (0.1),0.285979257711006,Media,Daily
2016-09-05,Loess (0.25),0.410543566652137,Media,Daily
2016-09-05,First Difference,-0.596389156316107,Media,Daily
2016-09-06,Original,99.1781361956279,Media,Daily
2016-09-06,Linear,-0.695028801667776,Media,Daily
2016-09-06,Loess (0.1),-0.752192108279971,Media,Daily
2016-09-06,Loess (0.25),-0.628490027962343,Media,Daily
2016-09-06,First Difference,-1.04036389956177,Media,Daily
2016-09-07,Original,99.4009639333965,Media,Daily
2016-09-07,Linear,-0.472312300354194,Media,Daily
2016-09-07,Loess (0.1),-0.527156861248528,Media,Daily
2016-09-07,Loess (0.25),-0.404342274822852,Media,Daily
2016-09-07,First Difference,0.222827737768625,Media,Daily
2016-09-08,Original,99.869843360804,Media,Daily
2016-09-08,Linear,-0.00354410940182085,Media,Daily
2016-09-08,Loess (0.1),-0.0560562271178213,Media,Daily
2016-09-08,Loess (0.25),0.0658465839596971,Media,Daily
2016-09-08,First Difference,0.468879427407416,Media,Daily
2016-09-09,Original,99.1865725830646,Media,Daily
2016-09-09,Linear,-0.686926123596258,Media,Daily
2016-09-09,Loess (0.1),-0.737093378904973,Media,Daily
2016-09-09,Loess (0.25),-0.61612564081949,Media,Daily
2016-09-09,First Difference,-0.683270777739395,Media,Daily
2016-09-10,Original,100.430067012051,Media,Daily
2016-09-10,Linear,0.556457068935449,Media,Daily
2016-09-10,Loess (0.1),0.50864581703145,Media,Daily
2016-09-10,Loess (0.25),0.628656168293276,Media,Daily
2016-09-10,First Difference,1.24349442898675,Media,Daily
2016-09-11,Original,100.97440629276,Media,Daily
2016-09-11,Linear,1.10068511318868,Media,Daily
2016-09-11,Loess (0.1),1.05523972745523,Media,Daily
2016-09-11,Loess (0.25),1.17427136187409,Media,Daily
2016-09-11,First Difference,0.544339280708272,Media,Daily
2016-09-12,Original,99.8369544304516,Media,Daily
2016-09-12,Linear,-0.0368779855743486,Media,Daily
2016-09-12,Loess (0.1),-0.0799489206029165,Media,Daily
2016-09-12,Loess (0.25),0.0380836507659978,Media,Daily
2016-09-12,First Difference,-1.13745186230798,Media,Daily
2016-09-13,Original,99.8794574829433,Media,Daily
2016-09-13,Linear,0.00551383046231914,Media,Daily
2016-09-13,Loess (0.1),-0.0351753475586065,Media,Daily
2016-09-13,Loess (0.25),0.0818387983656379,Media,Daily
2016-09-13,First Difference,0.0425030524917105,Media,Daily
2016-09-14,Original,99.4103640046989,Media,Daily
2016-09-14,Linear,-0.463690884237099,Media,Daily
2016-09-14,Loess (0.1),-0.50199227717917,Media,Daily
2016-09-14,Loess (0.25),-0.386014935281978,Media,Daily
2016-09-14,First Difference,-0.469093478244375,Media,Daily
2016-09-15,Original,99.9581661147005,Media,Daily
2016-09-15,Linear,0.0839999893094569,Media,Daily
2016-09-15,Loess (0.1),0.0480911312859575,Media,Daily
2016-09-15,Loess (0.25),0.163014274385915,Media,Daily
2016-09-15,First Difference,0.547802110001598,Media,Daily
2016-09-16,Original,99.3958014286213,Media,Daily
2016-09-16,Linear,-0.478475933224807,Media,Daily
2016-09-16,Loess (0.1),-0.511988784721652,Media,Daily
2016-09-16,Loess (0.25),-0.398136251376656,Media,Daily
2016-09-16,First Difference,-0.562364686079221,Media,Daily
2016-09-17,Original,99.664595278739,Media,Daily
2016-09-17,Linear,-0.209793319562132,Media,Daily
2016-09-17,Loess (0.1),-0.240907971155693,Media,Daily
2016-09-17,Loess (0.25),-0.128141474711214,Media,Daily
2016-09-17,First Difference,0.268793850117717,Media,Daily
2016-09-18,Original,100.148004890491,Media,Daily
2016-09-18,Linear,0.273505055735246,Media,Daily
2016-09-18,Loess (0.1),0.244789519190022,Media,Daily
2016-09-18,Loess (0.25),0.356455535400727,Media,Daily
2016-09-18,First Difference,0.483409611752421,Media,Daily
2016-09-19,Original,99.9411051989503,Media,Daily
2016-09-19,Linear,0.0664941277390361,Media,Daily
2016-09-19,Loess (0.1),0.040177343155662,Media,Daily
2016-09-19,Loess (0.25),0.150729419611693,Media,Daily
2016-09-19,First Difference,-0.206899691541167,Media,Daily
2016-09-20,Original,98.9719569748993,Media,Daily
2016-09-20,Linear,-0.902765332766947,Media,Daily
2016-09-20,Loess (0.1),-0.926685006706549,Media,Daily
2016-09-20,Loess (0.25),-0.817259345713794,Media,Daily
2016-09-20,First Difference,-0.96914822405094,Media,Daily
2016-09-21,Original,99.5386409171923,Media,Daily
2016-09-21,Linear,-0.336192626929078,Media,Daily
2016-09-21,Loess (0.1),-0.357718109774481,Media,Daily
2016-09-21,Loess (0.25),-0.249430356141332,Media,Daily
2016-09-21,First Difference,0.566683942292912,Media,Daily
2016-09-22,Original,99.6141866538683,Media,Daily
2016-09-22,Linear,-0.260758126708101,Media,Daily
2016-09-22,Loess (0.1),-0.279893616240386,Media,Daily
2016-09-22,Loess (0.25),-0.172754278050931,Media,Daily
2016-09-22,First Difference,0.0755457366760197,Media,Daily
2016-09-23,Original,99.6945870074922,Media,Daily
2016-09-23,Linear,-0.180469009539257,Media,Daily
2016-09-23,Loess (0.1),-0.197219981771156,Media,Daily
2016-09-23,Loess (0.25),-0.0912385832970983,Media,Daily
2016-09-23,First Difference,0.0804003536238866,Media,Daily
2016-09-24,Original,100.767186607287,Media,Daily
2016-09-24,Linear,0.892019353800144,Media,Daily
2016-09-24,Loess (0.1),0.877646144624464,Media,Daily
2016-09-24,Loess (0.25),0.982461062923662,Media,Daily
2016-09-24,First Difference,1.07259959979444,Media,Daily
2016-09-25,Original,100.730584678161,Media,Daily
2016-09-25,Linear,0.855306188219236,Media,Daily
2016-09-25,Loess (0.1),0.843302709623998,Media,Daily
2016-09-25,Loess (0.25),0.946943591101189,Media,Daily
2016-09-25,First Difference,-0.0366019291258652,Media,Daily
2016-09-26,Original,100.156904687876,Media,Daily
2016-09-26,Linear,0.281514961479732,Media,Daily
2016-09-26,Loess (0.1),0.271871902757624,Media,Daily
2016-09-26,Loess (0.25),0.374332174577987,Media,Daily
2016-09-26,First Difference,-0.573679990284461,Media,Daily
2016-09-27,Original,99.7213999208508,Media,Daily
2016-09-27,Linear,-0.154101042000817,Media,Daily
2016-09-27,Loess (0.1),-0.16139426978863,Media,Daily
2016-09-27,Loess (0.25),-0.0601201966476879,Media,Daily
2016-09-27,First Difference,-0.435504767025506,Media,Daily
2016-09-28,Original,100.053119318182,Media,Daily
2016-09-28,Linear,0.177507118875652,Media,Daily
2016-09-28,Loess (0.1),0.172551854851733,Media,Daily
2016-09-28,Loess (0.25),0.272635124103019,Media,Daily
2016-09-28,First Difference,0.331719397331511,Media,Daily
2016-09-29,Original,99.7128351966233,Media,Daily
2016-09-29,Linear,-0.162888239138357,Media,Daily
2016-09-29,Loess (0.1),-0.165518684800318,Media,Daily
2016-09-29,Loess (0.25),-0.0666298408366259,Media,Daily
2016-09-29,First Difference,-0.340284121558966,Media,Daily
2016-09-30,Original,99.9169763367181,Media,Daily
2016-09-30,Linear,0.0411416645013627,Media,Daily
2016-09-30,Loess (0.1),0.0408216135678856,Media,Daily
2016-09-30,Loess (0.25),0.138513394658304,Media,Daily
2016-09-30,First Difference,0.204141140094762,Media,Daily
2016-10-01,Original,100.328283484558,Media,Daily
2016-10-01,Linear,0.452337575885758,Media,Daily
2016-10-01,Loess (0.1),0.454312217815755,Media,Daily
2016-10-01,Loess (0.25),0.550805282259518,Media,Daily
2016-10-01,First Difference,0.411307147839437,Media,Daily
2016-10-02,Original,101.193594423771,Media,Daily
2016-10-02,Linear,1.3175372786443,Media,Daily
2016-10-02,Loess (0.1),1.32178963334118,Media,Daily
2016-10-02,Loess (0.25),1.41708331117722,Media,Daily
2016-10-02,First Difference,0.865310939213586,Media,Daily
2016-10-03,Original,99.3817021839265,Media,Daily
2016-10-03,Linear,-0.494466197655367,Media,Daily
2016-10-03,Loess (0.1),-0.487954388519711,Media,Daily
2016-10-03,Loess (0.25),-0.393859783440121,Media,Daily
2016-10-03,First Difference,-1.81189223984462,Media,Daily
2016-10-04,Original,99.1152378016298,Media,Daily
2016-10-04,Linear,-0.761041816407127,Media,Daily
2016-10-04,Loess (0.1),-0.752290089392346,Media,Daily
2016-10-04,Loess (0.25),-0.659393259405732,Media,Daily
2016-10-04,First Difference,-0.266464382296718,Media,Daily
2016-10-05,Original,99.2334924307706,Media,Daily
2016-10-05,Linear,-0.642898423721306,Media,Daily
2016-10-05,Loess (0.1),-0.631927593618585,Media,Daily
2016-10-05,Loess (0.25),-0.540226257249103,Media,Daily
2016-10-05,First Difference,0.118254629140864,Media,Daily
2016-10-06,Original,100.139437720738,Media,Daily
2016-10-06,Linear,0.262935629790588,Media,Daily
2016-10-06,Loess (0.1),0.276103469958457,Media,Daily
2016-10-06,Loess (0.25),0.366612577998936,Media,Daily
2016-10-06,First Difference,0.905945289966937,Media,Daily
2016-10-07,Original,99.2091720511715,Media,Daily
2016-10-07,Linear,-0.667441276230481,Media,Daily
2016-10-07,Loess (0.1),-0.652099797251708,Media,Daily
2016-10-07,Loess (0.25),-0.562778668439847,Media,Daily
2016-10-07,First Difference,-0.930265669566026,Media,Daily
2016-10-08,Original,99.0705334522176,Media,Daily
2016-10-08,Linear,-0.80619111163947,Media,Daily
2016-10-08,Loess (0.1),-0.788700643335631,Media,Daily
2016-10-08,Loess (0.25),-0.700562260839675,Media,Daily
2016-10-08,First Difference,-0.138638598953946,Media,Daily
2016-10-09,Original,100.015383792878,Media,Daily
2016-10-09,Linear,0.138547992565655,Media,Daily
2016-10-09,Loess (0.1),0.158161522477158,Media,Daily
2016-10-09,Loess (0.25),0.245123375382235,Media,Daily
2016-10-09,First Difference,0.944850340660167,Media,Daily
